production_budget,worldwide_gross,title_year,aspect_ratio,duration,cast_total_facebook_likes,budget,imdb_score
14000000,30443277,2005.0,2.35,91.0,1608,14000000.0,5.0
14000000,15549702,2003.0,1.85,90.0,3007,14000000.0,4.6
14000000,22815460,2009.0,2.35,108.0,41359,14000000.0,6.5
14000000,15171475,1996.0,1.85,93.0,2777,8500000.0,5.7
14000000,15064948,1998.0,1.85,96.0,6861,14000000.0,6.0
14000000,14395874,1999.0,1.85,117.0,1148,12000000.0,6.9
14000000,13800000,1977.0,1.66,136.0,23378,14000000.0,6.7
14000000,16951798,2001.0,1.85,85.0,3050,11000000.0,4.4
14000000,13024170,1994.0,1.85,115.0,3267,14000000.0,6.9
14000000,13205411,2007.0,1.85,94.0,13446,40455386.33009198,5.5
14000000,12452601,2015.0,1.85,99.0,4702,14000000.0,5.1
14000000,20597806,2006.0,2.35,112.0,13528,14000000.0,7.0
14000000,10397365,2001.0,2.35,86.0,2165,14000000.0,5.4
14000000,11166615,2012.0,2.35,86.0,3715,14000000.0,5.4
14000000,14121177,2006.0,2.35,137.0,15337,26000000.0,7.6
14000000,12591270,2000.0,2.35,90.0,12776,24000000.0,5.9
14000000,4741987,1999.0,1.85,107.0,10368,14000000.0,6.6
14000000,5782198,2006.0,2.35,98.0,678,14000000.0,6.7
14000000,25187026,2014.0,2.35,150.0,390,8200000.0,6.8
14000000,4288246,2001.0,1.85,84.0,417,14000000.0,3.9
14000000,20537741,2008.0,2.35,97.0,16431,40455386.33009198,6.7
14000000,2461628,1995.0,1.85,139.0,446,14000000.0,5.7
14000000,1755212,2010.0,1.85,90.0,4377,14000000.0,7.7
14000000,1000000,1978.0,2.35,127.0,17250,14000000.0,6.5
14000000,274299,2002.0,1.85,132.0,1429,103000000.0,7.3
14000000,266967,2008.0,1.85,115.0,2243,15000000.0,7.0
14000000,623292,2011.0,1.85,186.0,14638,14000000.0,6.5
14000000,11354230,2010.0,2.35,117.0,243,12000000.0,6.9
13900000,177012173,2005.0,1.85,134.0,39789,14000000.0,7.7
13700000,56598476,1995.0,1.85,97.0,1724,12000000.0,6.8
13500000,29027914,2002.0,1.85,107.0,2447,13500000.0,7.4
13500000,33035736,2012.0,2.35,110.0,4757,15000000.0,7.2
13500000,11732088,2000.0,1.85,124.0,14726,13500000.0,7.4
13500000,93631744,2004.0,1.85,178.0,2334,13500000.0,8.3
13500000,892506,2001.0,1.85,105.0,1767,40455386.33009198,6.0
13400000,164247,2010.0,1.78,100.0,2895,13400000.0,3.6
13300000,7229933,2013.0,1.85,108.0,19086,40455386.33009198,6.3
13200000,54323210,2014.0,2.35,84.0,2297,13200000.0,5.6
13000000,123922370,1987.0,1.85,121.0,50141,13000000.0,7.3
13000000,331266710,2010.0,2.35,108.0,38072,13000000.0,8.0
13000000,122244329,2001.0,1.85,112.0,1307,13000000.0,6.1
13000000,99034125,2011.0,1.85,115.0,714,13000000.0,1.6
13000000,73523705,2016.0,1.85,109.0,7833,13000000.0,6.8
13000000,62452927,2000.0,1.85,89.0,2241,13000000.0,4.9
13000000,57300000,1974.0,1.85,220.0,39960,13000000.0,9.0
13000000,71169412,2016.0,2.35,86.0,971,17000000.0,6.8
13000000,49369899,1988.0,1.85,99.0,450,7000000.0,5.7
13000000,50445860,2014.0,2.35,100.0,2800,12500000.0,6.1
13000000,73180297,2000.0,1.37,83.0,6454,13000000.0,5.5
13000000,44726644,1988.0,1.85,107.0,1747,13000000.0,6.8
13000000,54837234,2014.0,1.85,102.0,20330,13000000.0,7.3
13000000,42174545,2014.0,1.85,91.0,1921,13000000.0,5.8
13000000,60414025,1999.0,1.85,97.0,37907,16000000.0,7.2
13000000,28972187,2002.0,1.85,92.0,12687,13000000.0,5.9
13000000,27979399,1993.0,1.85,84.0,12322,8200000.0,6.1
13000000,27151490,1999.0,1.85,97.0,2936,18000000.0,2.5
13000000,27066941,1998.0,1.85,91.0,3353,13000000.0,6.1
13000000,34166572,1990.0,1.85,72.0,2646,13000000.0,5.7
13000000,26570048,1996.0,1.85,100.0,2486,13000000.0,5.9
13000000,42195766,2013.0,2.35,93.0,2730,13000000.0,5.9
13000000,37065887,2015.0,2.35,108.0,430,15000000.0,7.7
13000000,32382381,1999.0,1.85,112.0,1171,13000000.0,7.8
13000000,22391450,2001.0,1.85,90.0,2815,6000000.0,6.1
13000000,18733666,2013.0,2.35,107.0,3004,13000000.0,5.7
13000000,33069303,2012.0,1.85,102.0,13631,13000000.0,8.0
13000000,19929123,2001.0,1.85,135.0,6214,14000000.0,6.5
13000000,16757163,1998.0,1.85,121.0,6910,13000000.0,5.8
13000000,36226429,2015.0,2.35,118.0,2499,13000000.0,8.3
13000000,67867998,2006.0,2.35,141.0,751,19000000.0,7.9
13000000,109421911,2002.130733382389,2.126976154236567,88.0,998,40455386.33009198,8.1
13000000,11141213,2006.0,2.35,104.0,27806,13000000.0,6.3
13000000,10020081,1998.0,1.85,82.0,1805,13000000.0,6.4
13000000,8064972,1998.0,2.126976154236567,84.0,3352,13000000.0,3.8
13000000,7881335,1994.0,1.66,95.0,3092,13000000.0,6.7
13000000,6276869,1999.0,1.85,94.0,31005,13000000.0,6.1
13000000,5871603,1999.0,1.85,99.0,6485,13000000.0,6.0
13000000,5002310,2001.0,2.35,84.0,18864,13000000.0,5.6
13000000,8130727,2001.0,2.35,93.0,1775,13000000.0,6.1
13000000,4857374,2006.0,1.85,120.0,13208,13000000.0,7.3
13000000,3260555,2007.0,2.35,112.0,2417,13000000.0,6.8
13000000,11831131,2009.0,1.85,96.0,14372,11000000.0,6.3
13000000,3058380,2000.0,2.35,112.0,2389,100000000.0,7.3
13000000,2104439,1996.0,1.85,91.0,1679,13000000.0,5.9
13000000,23014027,2009.0,1.85,102.0,931,13000000.0,6.6
13000000,12986189,2015.0,1.85,91.0,7875,8495000.0,4.5
13000000,2898225,2006.0,1.85,125.0,37606,13000000.0,7.1
13000000,1152117,1993.0,1.85,87.0,1139,3000000.0,5.1
13000000,2613717,2006.0,1.85,118.0,3474,13000000.0,7.1
13000000,6459183,2011.0,2.35,88.0,2011,13000000.0,6.6
13000000,1375635,2000.0,2.35,115.0,17104,20000000.0,6.5
13000000,1375635,2000.0,2.35,115.0,17104,20000000.0,6.5
13000000,509193,2011.0,2.35,127.0,796,13000000.0,4.3
13000000,3617277,2010.0,2.35,109.0,1813,13000000.0,6.1
12800000,69821476,2013.0,1.85,94.0,2812,13000000.0,6.7
12700000,39730644,2016.0,2.126976154236567,115.0,14133,12620000.0,6.8
12500000,33436931,2002.0,2.35,90.0,1483,13000000.0,5.4
12500000,46370970,2010.0,1.85,105.0,26233,10500000.0,6.7
12500000,23367586,2002.0,2.35,117.0,20456,12500000.0,7.3
12500000,16193713,2002.0,1.85,109.0,14347,12500000.0,6.9
12500000,26735797,2009.0,2.35,101.0,3142,16000000.0,5.1
12500000,10725228,1992.0,2.35,100.0,32288,12500000.0,7.8
12500000,44083403,2008.0,1.85,94.0,156,12500000.0,7.8
12500000,7000000,1937.0,1.37,101.0,1166,40455386.33009198,7.8
12500000,11277119,2007.0,1.85,106.0,34351,12000000.0,7.4
12500000,4360548,2009.0,1.85,90.0,2661,15000000.0,6.4
12500000,45557491,2000.0,2.35,140.0,2894,12800000.0,8.0
12500000,2272186,2010.0,2.35,108.0,18739,15000000.0,6.2
12500000,1612957,1997.0,2.35,132.0,2004,16000000.0,6.7
12500000,1412799,1996.0,1.85,99.0,3337,12500000.0,6.6
12500000,69826708,2004.0,2.35,148.0,1730,12800000.0,8.1
12500000,3931367,2009.0,2.35,118.0,4270,12500000.0,7.0
12500000,9376444,2012.0,1.85,80.0,6829,9600000.0,7.9
12300000,81972846,1988.0,1.33,69.0,1833,12500000.0,7.3
12000000,470700000,1975.0,2.35,130.0,2047,8000000.0,8.0
12000000,402735134,1973.0,1.37,132.0,2466,8000000.0,8.0
12000000,307166834,2014.0,1.85,133.0,10565,12000000.0,7.8
12000000,234723148,1999.0,1.85,95.0,8134,11000000.0,7.0
12000000,113373764,2012.0,2.35,122.0,5165,12000000.0,6.6
12000000,100919111,2014.0,2.35,99.0,663,12000000.0,5.8
12000000,79817937,1986.0,1.85,94.0,1044,25000000.0,5.9
12000000,95800000,1982.0,2.35,116.0,16539,11000000.0,7.7
12000000,77063461,2002.0,1.85,102.0,2754,12000000.0,6.3
12000000,74433837,1983.0,1.85,114.0,4537,12000000.0,7.1
12000000,107217396,1994.0,1.85,78.0,2462,12000000.0,6.9
12000000,82497035,2012.0,2.35,110.0,146,12000000.0,6.5
12000000,110989157,2006.0,2.35,104.0,21380,12000000.0,6.5
12000000,123681790,2012.0,1.85,89.0,2054,12000000.0,7.1
12000000,63118386,1996.0,1.85,81.0,17035,12000000.0,6.8
12000000,62500000,1970.0,2.2,172.0,1306,12000000.0,8.0
12000000,103028188,2012.0,1.85,93.0,2043,12000000.0,6.7
12000000,39012241,1983.0,1.85,132.0,914,12000000.0,6.6
12000000,43353117,2008.0,1.85,102.0,4065,12000000.0,6.6
12000000,98963392,2013.0,1.85,98.0,2376,12000000.0,7.6
12000000,37400000,1981.0,1.85,103.0,2730,5000000.0,7.0
12000000,85512300,2015.0,2.35,109.0,2753,12000000.0,6.4
12000000,41924774,2008.0,1.85,89.0,140268,12000000.0,6.0
12000000,52223306,2002.0,1.85,96.0,52138,12000000.0,6.8
12000000,57577765,2008.0,2.35,92.0,18765,12000000.0,5.4
12000000,31286759,2004.0,2.35,97.0,5006,12000000.0,4.3
12000000,31222395,2001.0,1.85,93.0,6105,12000000.0,6.2
12000000,43924923,2006.0,1.78,93.0,28767,12000000.0,7.0
12000000,27281507,1992.0,1.85,89.0,534,12000000.0,7.7
12000000,56131239,2002.0,1.85,123.0,7072,12000000.0,7.4
12000000,32700439,2012.0,1.85,93.0,52,12000000.0,5.9
12000000,22921898,1998.0,2.35,121.0,14890,12000000.0,7.4
12000000,32248241,2015.0,2.35,106.0,1819,12000000.0,6.4
12000000,21867665,2010.0,2.35,100.0,3906,40455386.33009198,5.8
12000000,21133087,1999.0,1.85,99.0,1254,12000000.0,7.0
12000000,21089146,1995.0,1.85,92.0,3931,13000000.0,6.7
12000000,19000000,1978.0,1.85,125.0,4659,12000000.0,7.0
12000000,28915761,2005.0,2.35,118.0,2944,9000000.0,6.9
12000000,24761360,2013.0,2.35,115.0,3798,12000000.0,7.8
12000000,17322212,2004.0,1.85,86.0,3646,40455386.33009198,4.5
12000000,17292381,2001.0,1.85,91.0,4551,12000000.0,5.3
12000000,22750356,2011.0,1.85,94.0,10575,12000000.0,6.3
12000000,89177486,2013.0,2.35,123.0,1595,12000000.0,7.8
12000000,14010363,1997.0,1.85,93.0,2939,40455386.33009198,5.3
12000000,12905901,1998.0,2.35,100.0,3250,12000000.0,6.6
12000000,17475475,2008.0,1.85,113.0,12274,40455386.33009198,6.7
12000000,44200000,1981.0,1.85,122.0,1456,12000000.0,6.6
12000000,43281552,2003.0,2.35,100.0,34700,40455386.33009198,7.0
12000000,84970337,1981.0,1.85,293.0,469,14000000.0,8.4
12000000,92863945,2004.0,2.35,119.0,1244,100000000.0,7.6
12000000,12516222,2002.0,1.85,93.0,2393,12000000.0,5.4
12000000,8138000,2008.0,2.35,109.0,1141,12000000.0,7.0
12000000,35830713,2012.0,1.85,107.0,2440,12000000.0,6.6
12000000,6982680,2000.0,1.85,81.0,3848,10000000.0,5.7
12000000,8706701,2006.0,2.35,122.0,1291,12000000.0,6.2
12000000,46730578,1992.0,1.85,95.0,4755,8000000.0,5.9
12000000,5549923,2006.0,1.85,86.0,3535,12000000.0,6.3
12000000,6200000,1998.0,1.66,113.0,943,12000000.0,6.3
12000000,4922166,2003.0,1.85,90.0,1445,12000000.0,2.1
12000000,4984663,1986.0,2.35,100.0,1661,12000000.0,5.5
12000000,4880941,1996.0,1.85,108.0,4497,12000000.0,5.0
12000000,23693646,2003.0,1.85,113.0,1171,12000000.0,5.3
12000000,5295909,2007.0,1.85,97.0,22577,12000000.0,7.0
12000000,16349034,2008.0,2.35,110.0,1540,12000000.0,7.1
12000000,2326407,2001.0,2.35,109.0,7166,12000000.0,7.0
12000000,2104164,1981.0,1.85,100.0,4277,12000000.0,5.7
12000000,2062406,1999.0,2.35,101.0,2543,12000000.0,7.1
12000000,1779284,2002.0,1.85,104.0,1292,12000000.0,7.1
12000000,12079308,2013.0,2.35,99.0,5074,12000000.0,6.8
12000000,1506998,2007.0,1.85,91.0,141,12000000.0,6.3
12000000,19287485,2004.0,2.35,129.0,2378,12000000.0,7.5
12000000,994790,2005.0,1.85,100.0,1579,12000000.0,7.3
12000000,1200346,2012.0,2.35,103.0,3878,40455386.33009198,5.1
12000000,557545,2009.0,1.85,111.0,1554,12000000.0,6.8
12000000,450594,2000.0,1.85,114.0,2126,10000000.0,7.2
12000000,378650,2002.0,2.35,86.0,1373,12000000.0,6.4
12000000,7203439,2007.0,2.35,90.0,2073,8000000.0,6.4
12000000,220175,1997.0,1.85,107.0,3099,12000000.0,6.0
12000000,1513388,2007.0,2.35,120.0,1952,12000000.0,7.5
12000000,196857,2005.0,2.35,134.0,11,2500000000.0,7.1
12000000,178287,1999.0,1.85,110.0,17417,12000000.0,4.6
12000000,6553186,2014.0,2.35,114.0,679,40455386.33009198,7.2
12000000,87793,2011.0,2.35,113.0,708,20000000.0,5.6
12000000,14616,2015.0,1.85,111.0,2059,12000000.0,7.5
12000000,1595168,2009.0,2.35,99.0,433,12000000.0,6.9
11900000,48856,1993.0,1.85,134.0,30,11900000.0,7.5
11500000,57469179,1989.0,1.85,103.0,2987,11500000.0,6.6
11500000,99721162,2016.0,2.35,109.0,24063,11500000.0,6.0
11400000,29830239,2007.0,1.85,100.0,3135,13500000.0,5.8
11000000,786598007,1977.0,2.35,125.0,13485,11000000.0,8.7
11000000,148168459,1984.0,2.2,106.0,2053,11000000.0,7.2
11000000,111859493,1965.0,2.35,200.0,1966,11000000.0,8.0
11000000,129262388,2010.0,2.35,116.0,23811,25000000.0,7.9
11000000,274392880,2008.0,1.85,112.0,3507,11000000.0,4.5
11000000,85278712,2006.0,1.85,92.0,1853,40455386.33009198,7.1
11000000,52929168,1992.0,1.85,120.0,3280,11000000.0,7.5
11000000,78356170,2014.0,2.35,107.0,20466,11000000.0,6.8
11000000,49793054,1989.0,1.85,107.0,3435,11000000.0,7.2
11000000,97837138,2002.0,2.35,81.0,2562,13000000.0,7.1
11000000,46060915,2002.0,2.35,101.0,2436,11000000.0,7.4
11000000,83088295,1995.0,1.85,122.0,903,11000000.0,7.6
11000000,62076141,2015.0,1.85,111.0,995,11000000.0,7.5
11000000,75803716,1999.0,1.85,97.0,6223,10500000.0,6.9
11000000,39984023,2008.0,2.35,110.0,3376,11000000.0,7.3
11000000,56758138,2015.0,2.35,109.0,17866,11000000.0,7.3
11000000,31672000,1981.0,2.35,92.0,3931,11000000.0,6.9
11000000,31672000,1981.0,2.35,92.0,3931,11000000.0,6.9
11000000,69752402,2009.0,1.85,92.0,3101,11000000.0,6.0
11000000,25116103,2001.0,1.85,86.0,3850,11000000.0,4.6
11000000,21171695,1992.0,1.85,91.0,1852,12000000.0,6.0
11000000,20388920,1978.0,1.85,145.0,14735,11000000.0,6.4
11000000,20082512,1975.0,1.66,184.0,1104,11000000.0,8.1
11000000,56178935,2012.0,2.35,98.0,1114,11000000.0,6.8
11000000,14786394,2001.0,1.85,89.0,4291,11000000.0,6.3
11000000,13719474,2000.0,1.85,84.0,10982,11000000.0,5.1
11000000,13558739,2001.0,1.85,95.0,2729,11000000.0,5.3
11000000,32943247,2013.0,1.85,104.0,4082,11000000.0,7.4
11000000,19947280,2001.0,1.85,100.0,12237,11000000.0,7.3
11000000,21502976,1992.0,1.85,88.0,3913,13000000.0,7.6
11000000,13000959,2004.0,2.35,118.0,17490,11000000.0,7.1
11000000,9170214,1993.0,1.85,118.0,69746,11000000.0,7.8
11000000,4814244,2002.0,1.85,86.0,2415,11000000.0,5.3
11000000,4234355,2003.0,1.85,125.0,1281,17000000.0,7.7
11000000,13353855,2004.0,1.85,125.0,3133,11000000.0,7.7
11000000,24150550,2002.0,1.85,94.0,1559,11000000.0,5.4
11000000,2794056,1995.0,1.85,113.0,3072,11000000.0,6.2
11000000,2200000,1970.0,2.35,124.0,800,11000000.0,6.9
11000000,3231251,2005.0,2.35,105.0,28004,40455386.33009198,6.3
11000000,355968,2006.0,2.35,104.0,150,11000000.0,6.8
11000000,229653,2010.0,2.35,111.0,3117,12000000.0,5.7
11000000,74056184,2014.0,1.85,106.0,175,11000000.0,7.4
11000000,10431506,2012.0,2.35,97.0,248,11000000.0,4.3
11000000,2059112,2016.0,2.35,106.0,27660,11000000.0,5.3
10800000,2862544,2006.0,2.35,118.0,378,15000000.0,6.4
10750000,32575443,2006.0,2.35,193.0,10822,700000000.0,6.0
10700000,31341183,1999.0,1.85,97.0,2640,14000000.0,6.9
10600000,261364,2013.0,2.35,98.0,2271,7000000.0,5.5
10500000,792965326,1982.0,1.85,120.0,2811,10500000.0,7.9
10500000,68700000,1968.0,2.2,161.0,727,12000000.0,8.3
10500000,14140402,2007.0,2.35,97.0,20312,10000000.0,6.5
10500000,125169,1994.0,2.126976154236567,99.0,2272,10500000.0,6.4
10400000,1610194,2004.0,1.85,97.0,1554,12500000.0,6.3
10100000,18726300,2010.0,2.126976154236567,144.0,1121,40455386.33009198,5.3
10100000,1066555,2007.0,1.85,111.0,1526,11000000.0,5.8
10000000,225933435,1997.0,1.85,126.0,63710,10000000.0,8.3
10000000,187281115,2004.0,1.85,98.0,7461,10000000.0,5.9
10000000,85300000,1981.0,1.85,117.0,27378,10000000.0,6.9
10000000,163876815,2006.0,1.85,121.0,3189,10000000.0,6.2
10000000,99191640,2016.0,2.35,109.0,2480,10000000.0,6.1
10000000,90453550,2000.0,1.85,98.0,5270,10000000.0,5.9
10000000,63465522,1999.0,1.85,95.0,28734,10000000.0,5.8
10000000,135759694,2007.0,1.85,96.0,3492,10000000.0,5.9
10000000,63320521,2006.0,1.85,107.0,5264,6000000.0,5.0
10000000,92094360,2005.0,2.35,101.0,2013,10000000.0,5.5
10000000,52293000,1986.0,1.85,119.0,11895,13800000.0,7.0
10000000,120678444,2015.0,2.35,97.0,2426,10000000.0,6.1
10000000,50752337,1992.0,1.85,100.0,3362,10000000.0,6.4
10000000,134639780,2011.0,2.35,124.0,1898,10000000.0,7.3
10000000,40485039,1989.0,2.35,90.0,20795,10000000.0,6.9
10000000,50100000,1962.0,2.35,178.0,1554,10000000.0,7.8
10000000,41004412,1996.0,1.85,92.0,13162,12000000.0,7.0
10000000,58939035,2001.0,1.85,90.0,1982,10000000.0,6.1
10000000,37402877,1968.0,2.35,153.0,1593,10000000.0,7.5
10000000,44451470,2001.0,1.85,82.0,2197,23000000.0,6.5
10000000,36230219,1985.0,2.35,107.0,1529,12305523.0,6.2
10000000,67093565,2016.0,2.35,97.0,4687,10000000.0,6.0
10000000,35073978,1985.0,1.85,75.0,3192,10000000.0,6.7
10000000,33526835,2002.0,1.85,85.0,3712,20000000.0,5.8
10000000,90384306,2015.0,2.35,122.0,583,10000000.0,6.6
10000000,33000000,1985.0,1.85,109.0,3394,10000000.0,6.9
10000000,32100816,1992.0,1.85,140.0,1109,10000000.0,5.4
10000000,33886017,2008.0,1.85,90.0,2807,9000000.0,6.7
10000000,43948865,1999.0,2.35,130.0,16693,10000000.0,7.4
10000000,38067218,2002.0,2.35,98.0,1917,10000000.0,5.6
10000000,83593107,2000.0,1.85,104.0,39175,6000000.0,8.3
10000000,83593107,2000.0,1.85,104.0,39175,6000000.0,8.3
10000000,30050028,1989.0,2.35,114.0,2484,17000000.0,6.5
10000000,29500000,1983.0,1.85,101.0,1954,10000000.0,6.5
10000000,29317886,1994.0,1.85,100.0,3190,10000000.0,5.8
10000000,68541786,2013.0,1.85,106.0,2787,10000000.0,4.1
10000000,38364855,2006.0,1.85,103.0,4441,12000000.0,5.5
10000000,54104225,2015.0,2.35,97.0,2403,10000000.0,5.2
10000000,39803818,2016.0,1.85,93.0,578,10000000.0,4.8
10000000,49486874,2009.0,2.35,98.0,15251,10000000.0,5.9
10000000,25697647,1983.0,2.35,114.0,12097,10000000.0,7.2
10000000,25358996,1998.0,1.85,100.0,4259,10000000.0,6.5
10000000,24660323,2012.0,2.35,116.0,5804,17000000.0,5.7
10000000,31556959,2012.0,2.35,130.0,13960,10000000.0,7.4
10000000,78693371,2010.0,2.35,97.0,3679,10000000.0,4.4
10000000,20766000,1983.0,1.85,103.0,2013,10000000.0,7.2
10000000,20384136,2001.0,2.35,96.0,2402,10000000.0,4.7
10000000,26716191,2006.0,2.35,105.0,12946,10000000.0,6.8
10000000,21851362,2007.0,1.85,84.0,2737,10000000.0,5.9
10000000,18272447,1993.0,1.85,123.0,2149,10000000.0,5.9
10000000,17657973,2008.0,1.85,101.0,3317,10000000.0,6.7
10000000,17536256,1985.0,1.85,107.0,857,10000000.0,5.3
10000000,19080435,1998.0,2.35,93.0,15716,9000000.0,7.7
10000000,19535005,2005.0,1.85,100.0,4789,25000000.0,5.5
10000000,16153000,1990.0,1.85,129.0,19065,10000000.0,6.5
10000000,17033556,2002.0,2.35,81.0,361,10000000.0,6.2
10000000,28649556,2003.0,1.85,84.0,3416,12600000.0,6.1
10000000,15198912,1980.0,1.85,100.0,6296,10000000.0,7.1
10000000,15164492,1999.0,2.35,110.0,571,30000000.0,6.0
10000000,15297318,2009.0,1.85,89.0,3973,40455386.33009198,5.8
10000000,34240572,2011.0,2.35,99.0,17204,6400000.0,7.0
10000000,15875318,2014.0,1.85,106.0,12418,10000000.0,7.0
10000000,13684949,2002.0,1.85,76.0,3752,3000000.0,5.9
10000000,17300838,2005.0,2.35,96.0,4053,10000000.0,6.8
10000000,12554569,1997.0,1.85,104.0,3871,10000000.0,7.4
10000000,11924041,2005.0,2.35,108.0,1058,10000000.0,7.0
10000000,19860259,2001.0,2.35,87.0,22485,22000000.0,5.8
10000000,12179708,1999.0,1.85,89.0,3462,10000000.0,7.8
10000000,10571408,1999.0,1.85,97.0,6388,10000000.0,6.5
10000000,21094974,1998.0,1.85,100.0,6046,10000000.0,6.3
10000000,9408183,2004.0,1.85,89.0,13626,10000000.0,5.3
10000000,31164747,2013.0,1.85,94.0,41059,6000000.0,4.3
10000000,8801940,1984.0,1.85,114.0,1856,10000000.0,6.8
10000000,8629895,2010.0,2.35,95.0,2618,10000000.0,5.5
10000000,14156753,2002.0,1.85,97.0,1334,10000000.0,7.4
10000000,7843145,2013.0,2.35,89.0,2061,10000000.0,6.7
10000000,13423176,2014.0,1.85,97.0,6322,10000000.0,6.3
10000000,21596074,2008.0,2.35,95.0,3651,10000000.0,5.2
10000000,11766959,2012.0,2.35,101.0,7747,10000000.0,6.7
10000000,7862131,2011.0,1.85,87.0,4769,40455386.33009198,6.3
10000000,8890094,2012.0,2.35,82.0,3818,10000000.0,6.1
10000000,6719864,1998.0,1.85,101.0,3858,7500000.0,8.6
10000000,6491969,2004.0,1.85,74.0,5139,10000000.0,5.8
10000000,6197866,1999.0,2.35,112.0,1351,10000000.0,8.0
10000000,6244618,2002.0,2.35,96.0,26961,10000000.0,5.6
10000000,33512260,2007.0,2.35,100.0,1022,40455386.33009198,6.6
10000000,6000000,1981.0,2.35,78.0,2791,10000000.0,4.2
10000000,7501132,2015.0,2.126976154236567,106.0,18712,10000000.0,7.1
10000000,7037886,2006.0,1.85,120.0,24270,10000000.0,7.3
10000000,4690802,2001.0,1.85,85.0,2446,16000000.0,4.1
10000000,4708127,2011.0,1.85,83.0,3374,10000000.0,6.5
10000000,3336053,2012.0,2.35,111.0,5262,10000000.0,5.5
10000000,3275585,1993.0,1.85,100.0,13160,11500000.0,6.6
10000000,6030047,1999.0,1.85,89.0,1335,9000000.0,7.1
10000000,3168858,2014.0,1.85,103.0,1283,5000000.0,6.6
10000000,5149131,2000.0,2.35,135.0,2735,10000000.0,7.1
10000000,3000000,1987.0,1.85,92.0,1891,10000000.0,5.6
10000000,3260179,2006.0,2.35,120.0,2673,10000000.0,7.3
10000000,2529395,2011.0,1.85,97.0,2603,10000000.0,3.3
10000000,2373937,2000.0,1.85,135.0,4266,10000000.0,6.5
10000000,11400000,1981.0,2.35,118.0,2079,14000000.0,5.2
10000000,3623609,2012.0,1.85,106.0,23187,10000000.0,6.9
10000000,1884251,2011.0,1.85,98.0,2214,10000000.0,7.2
10000000,1641788,2002.0,1.78,98.0,1381,8000000.0,6.8
10000000,1638202,2000.0,1.85,101.0,17665,10000000.0,5.7
10000000,1562800,2002.0,2.35,132.0,29177,10000000.0,7.2
10000000,3541565,2009.0,2.35,96.0,4607,5000000.0,6.5
10000000,32430721,2006.0,2.35,168.0,616,10000000.0,6.3
10000000,4659110,2011.0,1.85,98.0,11853,11000000.0,6.7
10000000,1953882,2000.0,1.85,87.0,3059,10000000.0,6.2
10000000,1011054,2003.0,2.35,104.0,23513,10000000.0,7.2
10000000,900926,2007.0,1.85,93.0,3307,10000000.0,5.3
10000000,22198996,2007.0,2.35,95.0,20364,10000000.0,6.7
10000000,836641,1998.0,1.85,119.0,1585,40455386.33009198,6.2
10000000,598645,2002.0,1.85,89.0,2006,10000000.0,3.6
10000000,1299855,2008.0,1.78,107.0,988,10000000.0,5.7
10000000,42776032,2001.0,1.85,85.0,700,10000000.0,7.3
10000000,630427,2003.0,1.66,93.0,883,10000000.0,5.0
10000000,5045359,1997.0,1.66,101.0,1256,60000000.0,6.6
10000000,290875,2004.0,2.35,111.0,768,4000000.0,7.3
10000000,226792,2001.0,1.85,86.0,3049,10000000.0,6.2
10000000,295750,2009.0,1.85,99.0,50542,40455386.33009198,6.9
10000000,173472,2013.0,2.126976154236567,125.0,221,10000000.0,6.2
10000000,355919,2010.0,1.85,110.0,18236,40455386.33009198,7.0
10000000,721108,2008.0,1.85,94.0,2519,40455386.33009198,4.2
10000000,241719,2005.0,1.85,82.0,5761,10000000.0,6.3
10000000,126247,1994.0,1.85,83.0,17469,6200000.0,3.3
10000000,109383,2010.0,2.35,128.0,4579,40455386.33009198,6.7
10000000,106466,2009.0,1.85,90.0,3124,8000000.0,5.9
10000000,723388,2009.0,1.85,90.0,3146,5000000.0,4.7
10000000,70527,2004.0,1.85,85.0,14656,6500000.0,6.7
10000000,109144,2014.0,2.35,97.0,3465,10000000.0,6.5
10000000,45779,1997.0,1.85,86.0,2655,10000000.0,3.5
10000000,19716,2009.0,2.35,91.0,16118,10000000.0,5.5
10000000,9069,2009.0,1.85,85.0,1936,40455386.33009198,5.2
10000000,1537479,2007.0,1.85,93.0,4725,10000000.0,3.9
