movie_title,production_budget,budget,imdb_score,opening_gross,screens,duration,title_year,cast_total_facebook_likes,aspect_ratio,worldwide_gross
Lost Souls ,28000000,28000000.0,4.8,7954766.0,1970.0,97.0,2000.0,1805,2.35,31320293
Winged Migration ,28000000,160000000.0,8.0,33128.0,1.0,81.0,2001.0,66,1.85,39134983
Pride and Prejudice and Zombies ,28000000,28000000.0,5.8,5324240.0,2931.0,108.0,2016.0,4710,2.35,16311335
"Mystery, Alaska ",28000000,28000000.0,6.7,3102191.0,1673.0,119.0,1999.0,2171,2.35,8891623
Ghosts of Mars ,28000000,28000000.0,4.9,3804452.0,2048.0,98.0,2001.0,28867,2.35,8434601
A Simple Wish ,28000000,28000000.0,5.4,2732880.0,1676.0,89.0,1997.0,5535,1.85,8165213
Our Brand Is Crisis ,28000000,28000000.0,6.1,3238433.0,2202.0,107.0,2015.0,3944,1.85,8592432
Kundun ,28000000,28000000.0,7.0,1620041.0,429.0,134.0,1997.0,4,2.35,5686694
How to Lose Friends & Alienate People ,28000000,27000000.0,6.5,1430294.0,1750.0,110.0,2008.0,858,1.85,12031443
Knocked Up ,27500000,30000000.0,7.0,30690990.0,2871.0,133.0,2007.0,12874,1.85,219265952
My Sister's Keeper ,27500000,30000000.0,7.4,12442212.0,2606.0,109.0,2009.0,1775,2.35,96673002
"Welcome Home, Roscoe Jenkins ",27500000,35000000.0,5.3,16207730.0,2387.0,114.0,2008.0,3565,1.85,43607627
Joyful Noise ,27500000,25000000.0,5.7,11225190.0,2735.0,118.0,2012.0,3389,2.35,31157914
Notes on a Scandal ,27500000,15000000.0,7.4,5090.0,2239.67397260274,92.0,2006.0,646,1.85,50578411
Rendition ,27500000,27500000.0,6.8,4060012.0,2250.0,122.0,2007.0,50950,2.35,26939925
Anonymous ,27500000,30000000.0,6.9,1012768.0,265.0,130.0,2011.0,2452,2.35,15815509
Divine Secrets of the Ya-Ya Sisterhood ,27000000,27000000.0,6.0,16167412.0,2507.0,116.0,2002.0,3845,2.35,73826768
Kiss the Girls ,27000000,27000000.0,6.6,13215167.0,2271.0,115.0,1997.0,14322,2.35,60527873
The Sisterhood of the Traveling Pants 2 ,27000000,37123391.33528162,6.2,10678430.0,2707.0,119.0,2008.0,3525,1.85,44270131
Money Monster ,27000000,27000000.0,6.7,14788157.0,3104.0,98.0,2016.0,10894,2.35,92891935
About a Boy ,27000000,30000000.0,7.1,8557630.0,1207.0,101.0,2002.0,74,2.35,130759651
Spy Kids: All the Time in the World in 4D ,27000000,27000000.0,3.6,11644672.0,3295.0,89.0,2011.0,4311,1.85,80681183
Lake Placid ,27000000,27000000.0,5.6,10974145.0,2096.0,82.0,1999.0,3313,2.35,31770413
Lucky Number Slevin ,27000000,27000000.0,7.8,7031921.0,1984.0,110.0,2006.0,26451,2.35,55495466
Dark City ,27000000,27000000.0,7.7,5576953.0,1754.0,111.0,1998.0,4696,2.35,27257061
The Duchess ,27000000,13500000.0,6.9,190426.0,7.0,110.0,2008.0,6420,2.35,45160110
Case 39 ,27000000,27000000.0,6.2,5350570.0,2211.0,109.0,2009.0,15790,2.35,28773827
The Newton Boys ,27000000,27000000.0,6.0,4010245.0,1965.0,123.0,1998.0,11969,2.35,10341093
Suspect Zero ,27000000,27000000.0,5.9,3446375.0,1500.0,99.0,2004.0,1721,1.33,8712564
Martian Child ,27000000,27000000.0,6.8,3376669.0,2020.0,106.0,2007.0,2495,1.85,9352089
Formula 51 ,27000000,28000000.0,6.3,2817719.0,1857.0,93.0,2001.0,1044,2.35,5204007
Mindhunters ,27000000,27000000.0,6.4,1911358.0,1040.0,101.0,2004.0,4186,2.35,16566235
What Just Happened ,27000000,25000000.0,5.7,192508.0,36.0,104.0,2008.0,71973,2.35,2412123
The Statement ,27000000,23000000.0,6.2,37220.0,7.0,120.0,2003.0,3286,1.85,1545064
Paul Blart: Mall Cop ,26000000,26000000.0,5.2,31832636.0,3144.0,91.0,2009.0,2954,1.85,185904750
Freaky Friday ,26000000,26000000.0,6.1,22203007.0,2954.0,97.0,2003.0,3984,1.85,160822438
The 40-Year-Old Virgin ,26000000,26000000.0,7.1,21422815.0,2845.0,133.0,2005.0,8341,1.85,177344230
Shakespeare in Love ,26000000,25000000.0,7.2,4224426.0,632.0,123.0,1998.0,1690,2.35,279500000
Pineapple Express ,26000000,27000000.0,7.0,23245025.0,3072.0,117.0,2008.0,15590,2.35,102404019
Ever After: A Cinderella Story ,26000000,26000000.0,7.0,8526904.0,1767.0,121.0,1998.0,2747,2.35,65705772
Open Range ,26000000,22000000.0,7.5,14047781.0,2075.0,139.0,2003.0,5458,2.35,68613992
Red Eye ,26000000,26000000.0,6.5,16167662.0,3079.0,85.0,2005.0,1090,2.35,96666486
New Year's Eve ,26000000,56000000.0,5.7,13019180.0,3505.0,113.0,2011.0,23456,1.85,146850273
Pain & Gain ,26000000,26000000.0,6.5,20244505.0,3277.0,129.0,2013.0,13573,2.35,81275291
Final Destination 2 ,26000000,26000000.0,6.2,16017141.0,2834.0,90.0,2003.0,3172,1.85,90396664
"O Brother, Where Art Thou? ",26000000,26000000.0,7.8,195104.0,5.0,107.0,2000.0,3066,2.35,75763814
In Good Company ,26000000,26000000.0,6.5,151750.0,3.0,109.0,2004.0,28493,1.85,63489752
Legion ,26000000,26000000.0,5.2,17501625.0,2476.0,100.0,2010.0,3889,2.35,67647574
Clockstoppers ,26000000,26000000.0,5.2,10108333.0,2540.0,94.0,2002.0,3917,1.85,38788828
The Best of Me ,26000000,26000000.0,6.7,10003827.0,2936.0,118.0,2014.0,3197,2.35,27866213
Agent Cody Banks 2: Destination London ,26000000,26000000.0,4.5,8014005.0,2973.0,100.0,2004.0,3742,2.35,28703083
Original Sin ,26000000,42000000.0,6.0,6402741.0,2194.0,118.0,2001.0,11662,2.35,16521410
The Raven ,26000000,26000000.0,6.4,7289642.0,2203.0,110.0,2012.0,2356,2.35,30601801
Welcome to Mooseport ,26000000,26000000.0,5.2,6775132.0,2867.0,110.0,2004.0,2466,1.85,14469428
The Curse of the Jade Scorpion ,26000000,26000000.0,6.8,2459315.0,903.0,103.0,2001.0,12534,1.37,18496522
The Fifth Estate ,26000000,28000000.0,6.2,1714000.0,1769.0,128.0,2013.0,36337,2.35,6154172
Blood and Wine ,26000000,22000000.0,6.1,420993.0,166.0,101.0,1996.0,2228,1.85,1083350
Flipper ,25530000,25530000.0,5.2,213370.0,2239.67397260274,95.0,1996.0,616,2.35,30593313
The Constant Gardener ,25500000,15000000.0,7.5,10961311.0,1346.0,129.0,2005.0,1565,1.85,86301599
W. ,25100000,25100000.0,6.4,10505668.0,2030.0,129.0,2008.0,4264,2.35,28575778
The Passion of the Christ ,25000000,30000000.0,7.1,83848082.0,3043.0,120.0,2004.0,705,2.35,622420667
Gran Torino ,25000000,33000000.0,8.2,271720.0,6.0,116.0,2008.0,17347,2.35,274543085
Ride Along ,25000000,25000000.0,6.2,41237000.0,2663.0,99.0,2014.0,2394,2.35,153733265
"Legally Blonde 2: Red, White & Blonde ",25000000,45000000.0,4.6,22220670.0,3350.0,95.0,2003.0,3500,1.85,125339088
Scooby-Doo 2: Monsters Unleashed ,25000000,80000000.0,4.9,29438331.0,3312.0,93.0,2004.0,7800,1.85,181185387
Anchorman: The Legend of Ron Burgundy ,25000000,26000000.0,7.2,28416365.0,3091.0,98.0,2004.0,656730,1.85,89476265
Freddy vs. Jason ,25000000,30000000.0,5.8,36428066.0,3014.0,97.0,2003.0,4692,2.35,114576403
Bridge to Terabithia ,25000000,17000000.0,7.2,28536717.0,3139.0,96.0,2007.0,28071,1.85,137984788
Jimmy Neutron: Boy Genius ,25000000,30000000.0,6.0,18554948.0,3139.0,82.0,2001.0,2251,1.85,102992536
Cloverfield ,25000000,25000000.0,7.0,46146546.0,3411.0,85.0,2008.0,3958,1.85,171302226
Dear John ,25000000,25000000.0,6.3,30468614.0,2969.0,108.0,2010.0,19945,2.35,142033509
Parental Guidance ,25000000,25000000.0,6.1,14800000.0,3367.0,105.0,2012.0,5740,1.85,120832383
No Country for Old Men ,25000000,25000000.0,8.1,1226333.0,28.0,122.0,2007.0,4738,2.35,164051250
Bridget Jones's Diary ,25000000,26000000.0,6.7,10733933.0,1611.0,97.0,2001.0,16999,2.35,281527158
Chocolat ,25000000,25000000.0,7.3,3093590.0,658.0,121.0,2000.0,1323,1.85,152500343
No Strings Attached ,25000000,25000000.0,6.2,19652921.0,3018.0,108.0,2011.0,22739,2.35,149228078
Contraband ,25000000,25000000.0,6.5,24349815.0,2863.0,109.0,2012.0,26625,2.35,98406855
The Lucky One ,25000000,25000000.0,6.5,22518358.0,3155.0,101.0,2012.0,1852,2.35,96633833
Romeo Must Die ,25000000,25000000.0,6.1,18014503.0,2641.0,115.0,2000.0,9082,2.35,91036760
Final Destination 3 ,25000000,25000000.0,5.8,19173094.0,2880.0,86.0,2006.0,2420,2.35,112798051
A Madea Christmas ,25000000,25000000.0,4.7,16000000.0,2194.0,100.0,2013.0,3202,1.85,52543354
Finding Neverland ,25000000,25000000.0,7.8,220524.0,8.0,101.0,2004.0,58823,2.35,115036108
The Grey ,25000000,25000000.0,6.8,19665101.0,3185.0,117.0,2011.0,16606,2.35,81249176
Hide and Seek ,25000000,30000000.0,5.9,21959233.0,3005.0,101.0,2005.0,23328,2.35,123696741
The House Bunny ,25000000,25000000.0,5.5,14533702.0,2714.0,97.0,2008.0,18789,2.35,71390601
Agent Cody Banks ,25000000,26000000.0,5.0,14064317.0,3369.0,102.0,2003.0,3037,2.35,58240458
Nanny McPhee ,25000000,25000000.0,6.6,14503650.0,1995.0,97.0,2005.0,17278,2.35,128745578
The Giver ,25000000,25000000.0,6.5,12305016.0,3003.0,97.0,2014.0,36064,2.35,55090374
Nothing to Lose ,25000000,25000000.0,6.7,11617767.0,1862.0,98.0,1997.0,2457,1.85,64594061
The Hours ,25000000,25000000.0,7.6,338622.0,11.0,114.0,2002.0,12624,1.85,97030468
Money Talks ,25000000,25000000.0,6.1,10654369.0,2005.0,97.0,1997.0,2530,2.35,41076865
There Will Be Blood ,25000000,25000000.0,8.1,302845.0,2.0,158.0,2007.0,533,2.35,77208711
The Wild Thornberrys Movie ,25000000,25000000.0,5.2,6013847.0,3012.0,85.0,2002.0,2908,2.35,60694737
Rugrats Go Wild ,25000000,25000000.0,5.6,11556869.0,3041.0,80.0,2003.0,3017,2.35,55443032
The Sisterhood of the Traveling Pants ,25000000,25000000.0,6.6,9833340.0,2583.0,119.0,2005.0,6862,2.35,41560117
Undercover Brother ,25000000,25000000.0,5.8,12037685.0,2167.0,86.0,2002.0,3001,1.85,40796145
Kiss of the Dragon ,25000000,25000000.0,6.6,13304027.0,2025.0,98.0,2001.0,7945,2.35,36833473
Million Dollar Arm ,25000000,25000000.0,7.0,10511000.0,3019.0,124.0,2014.0,6393,2.39,39217912
Beauty Shop ,25000000,37123391.33528162,5.5,12801465.0,2659.0,105.0,2005.0,3535,2.35,38351350
What a Girl Wants ,25000000,20000000.0,5.8,11434964.0,2964.0,105.0,2003.0,16400,2.35,35990505
Jeepers Creepers II ,25000000,17000000.0,5.6,18365222.0,3124.0,104.0,2003.0,1340,2.35,119923801
Good Luck Chuck ,25000000,25000000.0,5.6,13652001.0,2612.0,101.0,2007.0,2822,1.85,59183821
Cradle 2 the Grave ,25000000,30000000.0,5.8,16521486.0,2625.0,101.0,2003.0,6867,2.35,56434942
She's the Man ,25000000,20000000.0,6.4,10730372.0,2623.0,105.0,2006.0,20109,1.85,55279608
Mr. Bean's Holiday ,25000000,25000000.0,6.3,9889780.0,1714.0,90.0,2007.0,794,1.85,234981342
Bride of Chucky ,25000000,25000000.0,5.3,11830855.0,2412.0,89.0,1998.0,667,1.85,50692188
August Rush ,25000000,30000000.0,7.5,9421369.0,2310.0,114.0,2007.0,50927,2.35,66015869
Anacondas: The Hunt for the Blood Orchid ,25000000,25000000.0,4.6,12812287.0,2905.0,97.0,2004.0,2730,2.35,70326393
The Sitter ,25000000,37123391.33528162,5.7,9851435.0,2750.0,87.0,2011.0,3850,1.85,38749404
Elizabeth ,25000000,25000000.0,7.5,275131.0,9.0,124.0,1998.0,1006,1.85,82150642
Draft Day ,25000000,25000000.0,6.8,9783603.0,2781.0,110.0,2014.0,3757,2.35,29276904
Dance Flick ,25000000,25000000.0,3.5,12622450.0,2450.0,88.0,2009.0,4378,1.85,32092761
Crocodile Dundee in Los Angeles ,25000000,21150000.0,4.8,7714362.0,2123.0,92.0,2001.0,1315,1.85,39393111
Kingpin ,25000000,27000000.0,6.9,5582000.0,1956.0,117.0,1996.0,16937,2.35,32223424
Ice Princess ,25000000,37123391.33528162,6.0,6807471.0,2501.0,98.0,2005.0,235,1.85,25732334
Don't Be Afraid of the Dark ,25000000,25000000.0,5.6,8525728.0,2760.0,99.0,2010.0,3744,1.85,39126427
The Losers ,25000000,25000000.0,6.4,9406348.0,2936.0,97.0,2010.0,12841,2.35,29863840
A Lot Like Love ,25000000,30000000.0,6.6,7576593.0,2502.0,107.0,2005.0,1095,1.85,47835784
He Got Game ,25000000,25000000.0,6.9,7610663.0,1319.0,136.0,1998.0,37315,1.85,22411948
The Edge ,25000000,37123391.33528162,6.9,7733445.0,2351.0,117.0,1997.0,14831,2.35,36054706
Shark Night 3D ,25000000,25000000.0,4.0,8404260.0,2806.0,90.0,2011.0,4952,1.85,32209741
Punch-Drunk Love ,25000000,25000000.0,7.3,367203.0,5.0,95.0,2002.0,11994,2.35,24591031
EuroTrip ,25000000,25000000.0,6.6,6711384.0,2512.0,93.0,2004.0,14180,1.85,20718223
The Ruins ,25000000,8000000.0,5.9,8003241.0,2812.0,93.0,2008.0,1749,2.35,22910563
The Counselor ,25000000,25000000.0,5.3,7842930.0,3044.0,138.0,2013.0,27797,2.35,71009334
Unaccompanied Minors ,25000000,26000000.0,5.1,5815474.0,2239.67397260274,90.0,2006.0,4431,2.35,21970831
Half Past Dead ,25000000,13000000.0,4.6,7820536.0,2113.0,98.0,2002.0,1855,1.85,19233280
Legend ,25000000,30000000.0,7.0,86836.0,4.0,132.0,2015.0,27659,2.35,23506237
The Adventures of Pinocchio ,25000000,25000000.0,5.3,3832000.0,1779.0,90.0,1996.0,2465,2.35,36682170
The Greatest Game Ever Played ,25000000,37123391.33528162,7.5,3657322.0,1014.0,120.0,2005.0,1217,1.85,15468266
The Box ,25000000,16000000.0,5.6,7571417.0,2635.0,115.0,2009.0,2466,2.35,26341896
The Next Best Thing ,25000000,25000000.0,4.7,5870387.0,2007.0,99.0,2000.0,2498,1.85,24355762
My Soul to Take ,25000000,25000000.0,4.8,6842220.0,2572.0,107.0,2010.0,2537,2.35,16727470
The Girl Next Door ,25000000,25000000.0,6.8,6003806.0,2148.0,110.0,2004.0,911,1.85,31635150
Maximum Risk ,25000000,25000000.0,5.4,5611707.0,2358.0,101.0,1996.0,1634,2.35,51702929
Stealing Harvard ,25000000,25000000.0,5.1,6041521.0,2366.0,85.0,2002.0,3065,1.85,13973532
Hot Rod ,25000000,37123391.33528162,6.7,5310711.0,2607.0,88.0,2007.0,2062,2.35,14334401
Angela's Ashes ,25000000,25000000.0,7.3,54628.0,6.0,145.0,1999.0,1282,1.85,13038660
Cirque du Soleil: Worlds Away ,25000000,37123391.33528162,6.8,2135000.0,840.0,91.0,2012.0,539,2.1266829018201814,28012862
The 33 ,25000000,26000000.0,6.9,5787266.0,2452.0,127.0,2015.0,2230,2.35,28090896
The Conspirator ,25000000,25000000.0,7.0,3509048.0,707.0,122.0,2010.0,21163,2.35,15907411
Lords of Dogtown ,25000000,25000000.0,7.1,5623373.0,1865.0,107.0,2005.0,16651,1.85,13424365
Michael Collins ,25000000,28000000.0,7.1,187052.0,6.0,133.0,1996.0,48482,1.85,27572844
Stop-Loss ,25000000,25000000.0,6.5,4555117.0,1291.0,112.0,2008.0,43560,1.85,11229035
Abandon ,25000000,25000000.0,4.9,5064077.0,2341.0,99.0,2002.0,28987,2.35,12219367
Straw Dogs ,25000000,25000000.0,5.8,5123760.0,2408.0,110.0,2011.0,11431,2.35,11253821
Brokedown Palace ,25000000,25000000.0,6.4,3871616.0,1740.0,100.0,1999.0,582,2.35,11115766
The Road ,25000000,25000000.0,7.3,56692.0,50.0,111.0,2009.0,23566,2.35,29206732
The Hoax ,25000000,25000000.0,6.7,1449320.0,235.0,116.0,2006.0,1134,1.85,7164995
Underclassman ,25000000,25000000.0,4.1,3086127.0,1132.0,95.0,2005.0,2165,2.35,5654777
Say It Isn't So ,25000000,25000000.0,4.9,2861903.0,1974.0,95.0,2001.0,2413,1.85,5516708
The World's Fastest Indian ,25000000,25000000.0,7.9,400782.0,114.0,127.0,2005.0,12574,2.35,18991288
King's Ransom ,25000000,15000000.0,4.1,2137685.0,1508.0,95.0,2005.0,4990,1.85,4049527
Blindness ,25000000,25000000.0,6.6,1950260.0,1690.0,121.0,2008.0,142,1.85,20052958
Carnage ,25000000,25000000.0,7.2,79795.0,5.0,80.0,2011.0,25143,2.35,38112154
BloodRayne ,25000000,25000000.0,2.9,1550000.0,985.0,92.0,2005.0,2930,2.35,3605420
Bad Lieutenant: Port of Call New Orleans ,25000000,20000000.0,6.7,245398.0,27.0,122.0,2009.0,13809,1.85,12413949
Jane Got a Gun ,25000000,25000000.0,5.8,803000.0,1210.0,98.0,2016.0,21414,2.35,2962177
Me and Orson Welles ,25000000,25000000.0,6.8,63638.0,4.0,107.0,2008.0,1591,2.35,1190003
Where the Truth Lies ,25000000,25000000.0,6.5,37726.0,9.0,107.0,2005.0,16090,2.35,1415656
Without Limits ,25000000,25000000.0,7.2,56180.0,5.0,117.0,1998.0,4351,2.35,780326
On the Road ,25000000,25000000.0,6.1,39550.0,4.0,137.0,2012.0,33747,2.35,9313302
Love Ranch ,25000000,25000000.0,5.7,60353.0,11.0,117.0,2010.0,3204,1.78,146149
Scream 2 ,24000000,24000000.0,6.1,32926342.0,2.0,120.0,1997.0,2321,2.35,101363301
Old School ,24000000,24000000.0,7.2,17453216.0,2689.0,88.0,2003.0,10325,2.35,86765463
Rocky Balboa ,24000000,24000000.0,7.2,17003904.0,2239.67397260274,139.0,2006.0,15111,1.85,156229050
Think Like a Man Too ,24000000,24000000.0,5.7,29241911.0,2225.0,106.0,2014.0,4830,2.35,70027933
The Whole Nine Yards ,24000000,24000000.0,6.7,15915676.0,2910.0,98.0,2000.0,17582,1.85,85527867
I Still Know What You Did Last Summer ,24000000,24000000.0,4.6,16520038.0,2443.0,100.0,1998.0,49847,2.35,40020622
Return to Me ,24000000,24000000.0,6.9,7820836.0,2007.0,115.0,2000.0,3946,1.85,32662299
The Men Who Stare at Goats ,24000000,25000000.0,6.2,12706654.0,2443.0,94.0,2009.0,32474,2.35,67348218
Zack and Miri Make a Porno ,24000000,24000000.0,6.6,10065630.0,2735.0,101.0,2008.0,638,1.85,36856306
Double Take ,24000000,24000000.0,5.3,4650.0,1.0,88.0,2001.0,2557,2.35,29823162
"Girl, Interrupted ",24000000,24000000.0,7.3,95399.0,9.0,127.0,1999.0,13433,1.85,28871190
Nurse Betty ,24000000,24000000.0,6.3,7145950.0,1459.0,110.0,2000.0,12254,2.35,27732366
Piranha 3D ,24000000,24000000.0,5.5,10106872.0,2470.0,88.0,2010.0,5737,2.35,83660160
Faster ,24000000,24000000.0,6.5,8523153.0,2454.0,98.0,2010.0,14699,2.35,35792945
Win a Date with Tad Hamilton! ,24000000,24000000.0,5.6,7320066.0,2711.0,95.0,2004.0,4681,2.35,16980098
Muppets from Space ,24000000,24000000.0,6.2,4826049.0,2265.0,87.0,1999.0,3243,1.85,16304786
Ready to Rumble ,24000000,24000000.0,5.3,5257778.0,2585.0,107.0,2000.0,4971,1.85,12372410
I Don't Know How She Does It ,24000000,24000000.0,4.9,4402201.0,2476.0,89.0,2011.0,5470,1.85,24474463
Play It to the Bone ,24000000,24000000.0,5.4,3366.0,1.0,124.0,1999.0,1523,2.35,8427204
Meet the Deedles ,24000000,24000000.0,3.9,2006751.0,1763.0,93.0,1998.0,24436,2.1266829018201814,4356126
The Bridge of San Luis Rey ,24000000,24000000.0,5.1,12665.0,5.0,120.0,2004.0,23769,1.85,1696765
Zombieland ,23600000,23600000.0,7.7,24733155.0,3036.0,88.0,2009.0,28011,2.35,102236596
The Waterboy ,23000000,20000000.0,6.1,39414071.0,2664.0,90.0,1998.0,13823,1.85,190191646
Final Destination ,23000000,23000000.0,6.7,10015822.0,2587.0,98.0,2000.0,3345,1.85,112036870
The Ides of March ,23000000,12500000.0,7.1,10470143.0,2199.0,101.0,2011.0,57077,2.35,77735925
Pitch Black ,23000000,23000000.0,7.1,14015741.0,1832.0,112.0,2000.0,16196,2.35,53182088
Someone Like You... ,23000000,23000000.0,6.1,10010600.0,2345.0,97.0,2001.0,20798,1.85,38684906
Her ,23000000,23000000.0,8.0,260382.0,6.0,126.0,2013.0,19359,1.85,48783090
Joy Ride ,23000000,23000000.0,6.6,7347259.0,2497.0,97.0,2001.0,23242,2.35,21973182
Haywire ,23000000,23000000.0,5.8,8425370.0,2439.0,93.0,2011.0,31187,2.35,36374700
Anywhere But Here ,23000000,23000000.0,6.1,5607137.0,1672.0,114.0,1999.0,22040,2.35,18653615
Vanity Fair ,23000000,23000000.0,6.2,6268925.0,1051.0,141.0,2004.0,1618,2.35,19123851
Eddie the Eagle ,23000000,23000000.0,7.5,6084682.0,2042.0,106.0,2016.0,21195,2.35,43145662
The Crew ,23000000,23000000.0,5.6,4051921.0,1510.0,88.0,2000.0,1509,1.85,13019253
Marvin's Room ,23000000,23000000.0,6.7,57739.0,6.0,98.0,1996.0,63194,1.85,12803305
Chasing Liberty ,23000000,23000000.0,6.1,6081483.0,2400.0,101.0,2004.0,842,2.35,12291975
The Longshots ,23000000,23000000.0,5.1,4080687.0,2089.0,94.0,2008.0,2453,2.35,11778396
The End of the Affair ,23000000,23000000.0,7.2,198535.0,7.0,102.0,1999.0,672,1.85,10660147
In the Valley of Elah ,23000000,37123391.33528162,7.2,133557.0,9.0,121.0,2007.0,24248,2.35,24489150
Coco Before Chanel ,23000000,19430000.0,6.7,177399.0,5.0,111.0,2009.0,735,2.35,50813834
1408 ,22500000,25000000.0,6.8,20617667.0,2678.0,114.0,2007.0,214,2.35,131263370
The Water Diviner ,22500000,22500000.0,7.1,1220335.0,320.0,111.0,2014.0,1795,2.35,30864649
There's Something About Mary ,22000000,23000000.0,7.1,13740644.0,2186.0,107.0,1998.0,4664,1.85,360099999
The Game Plan ,22000000,22000000.0,6.2,22950971.0,3103.0,110.0,2007.0,15170,2.35,146590987
The Rookie ,22000000,20000000.0,7.0,16021684.0,2511.0,127.0,2002.0,6657,2.35,80491516
Son of God ,22000000,22000000.0,5.6,26500000.0,3260.0,170.0,2014.0,775,2.35,70949793
The Animal ,22000000,22000000.0,4.8,19610520.0,2788.0,84.0,2001.0,1203,1.85,55762229
The Hundred-Foot Journey ,22000000,22000000.0,7.3,11123000.0,2023.0,122.0,2014.0,1484,2.35,94270488
Underworld ,22000000,22000000.0,7.0,21753759.0,2915.0,133.0,2003.0,1777,2.35,95708457
Diary of a Wimpy Kid: Dog Days ,22000000,22000000.0,6.4,14623599.0,3391.0,94.0,2012.0,3153,2.35,77229695
I Am Sam ,22000000,22000000.0,7.6,25993.0,1.0,132.0,2001.0,3152,1.85,92542418
Derailed ,22000000,22000000.0,6.6,12211986.0,2443.0,112.0,2005.0,2019,2.35,57520063
The Informant! ,22000000,21000000.0,6.5,10464314.0,2505.0,108.0,2009.0,16031,1.85,41771168
Delivery Man ,22000000,26000000.0,6.4,8215000.0,3036.0,105.0,2013.0,1006,2.35,70536870
"Hail, Caesar! ",22000000,22000000.0,6.4,11355225.0,2232.0,106.0,2016.0,38494,1.85,63504795
Jay and Silent Bob Strike Back ,22000000,22000000.0,6.9,11018543.0,2765.0,104.0,2001.0,11632,2.35,33762400
Deuce Bigalow: European Gigolo ,22000000,22000000.0,4.6,9626287.0,3127.0,83.0,2005.0,1729,1.85,45273464
Mad Money ,22000000,22000000.0,5.8,9273645.0,2470.0,104.0,2008.0,2453,2.35,25044057
Homefront ,22000000,22000000.0,6.5,6915241.0,2570.0,100.0,2013.0,39989,2.35,51695362
Saving Silverman ,22000000,22000000.0,5.9,7411852.0,2467.0,96.0,2001.0,664,1.85,25873142
Summer of Sam ,22000000,22000000.0,6.6,7991450.0,1536.0,142.0,1999.0,5386,1.85,19288130
The Glass House ,22000000,30000000.0,5.8,5738448.0,1591.0,106.0,2001.0,4239,2.35,22861785
The Transporter Refueled ,22000000,25000000.0,5.1,7130000.0,3434.0,96.0,2015.0,1411,2.35,69698495
Josie and the Pussycats ,22000000,22000000.0,5.3,4562455.0,2556.0,98.0,2001.0,3769,1.85,14252830
The Little Vampire ,22000000,22000000.0,5.7,5719627.0,2009.0,95.0,2000.0,2216,1.85,13555988
I Heart Huckabees ,22000000,22000000.0,6.7,292177.0,4.0,107.0,2004.0,8094,2.35,20034713
Out of the Furnace ,22000000,22000000.0,6.8,5220288.0,2101.0,116.0,2013.0,24134,2.35,15434375
Dudley Do-Right ,22000000,22000000.0,3.8,3018345.0,1802.0,77.0,1999.0,5568,2.35,9818792
Megiddo: The Omega Code 2 ,22000000,22000000.0,4.1,1573454.0,314.0,104.0,2001.0,4221,1.85,6047691
The Libertine ,22000000,37123391.33528162,6.4,2202799.0,815.0,114.0,2004.0,42484,2.35,9448623
